Lab_id,SampleType,SampleId,ceramideName,Unit,replicate,Protocol,Instrument,MassAnalyzerType,C_SinglePoint,Calibration Line 1,Calibration Line 2,Avg_C_Adj
31,NIST hTAG,hTAG 5,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,3.269829948,2.206802682,1.930703658,2.06875317
31,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.760319509,0.645406847,0.621773897,0.633590372
31,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.784956172,0.667222517,0.642645817,0.654934167
31,NIST hTAG,hTAG 5,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.776029611,0.659318081,0.635083329,0.647200705
31,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.220979899,0.138950322,0.134351488,0.136650905
31,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.196663458,0.12324891,0.119084536,0.121166723
31,NIST hTAG,hTAG 6,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.209480756,0.13152519,0.127131811,0.1293285
31,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.031935229,0.039017844,0.039723041,0.039370443
31,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.033751788,0.041443386,0.042125815,0.041784601
31,NIST hTAG,hTAG 6,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.035367825,0.043601184,0.044263359,0.043932271
31,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,2.869119393,1.928718001,1.689432132,1.809075067
31,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,2.864089038,1.925227041,1.686403309,1.805815175
31,NIST hTAG,hTAG 6,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,2.893159476,1.945401312,1.703906888,1.8246541
31,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.690947796,0.583978462,0.563002917,0.573490689
31,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.686002621,0.579599528,0.558813417,0.569206473
31,NIST hTAG,hTAG 6,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.677425341,0.57200438,0.551546836,0.561775608
31,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.180771058,0.112987001,0.109106575,0.111046788
31,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.190340909,0.119166366,0.115114956,0.117140661
31,NIST T1D,T1D 1,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.193871252,0.12144595,0.117331464,0.119388707
31,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.037531418,0.0464901,0.047125157,0.046807628
31,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.039564525,0.049204784,0.04981436,0.049509572
31,NIST T1D,T1D 1,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.038621324,0.047945384,0.048566782,0.048256083
31,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,2.086101324,1.385319963,1.217969723,1.301644843
31,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,2.069460483,1.37377157,1.207950119,1.290860845
31,NIST T1D,T1D 1,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,2.128083696,1.414454845,1.243247697,1.328851271
31,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.546367408,0.455953085,0.440515944,0.448234514
31,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.551608106,0.460593703,0.444955808,0.452774755
31,NIST T1D,T1D 1,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.557001047,0.465369131,0.44952465,0.457446891
31,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.167266451,0.104266918,0.100627777,0.102447347
31,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.171452446,0.106969864,0.103255932,0.105112898
31,NIST T1D,T1D 2,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.179283323,0.112026353,0.108172508,0.110099431
31,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.034205379,0.042049039,0.042725784,0.042387411
31,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.034263502,0.042126648,0.042802664,0.042464656
31,NIST T1D,T1D 2,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.03362742,0.041277326,0.041961314,0.04161932
31,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.94440627,1.286986582,1.132653823,1.209820202
31,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.904094159,1.259010826,1.108381529,1.183696177
31,NIST T1D,T1D 2,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.912882563,1.265109793,1.113673107,1.18939145
31,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.507121439,0.42120093,0.407267175,0.414234053
31,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.504440154,0.418826663,0.404995619,0.411911141
31,NIST T1D,T1D 2,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.503298562,0.417815787,0.404028473,0.41092213
31,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.172740069,0.107801297,0.10406436,0.105932828
31,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.183618012,0.114825313,0.11089402,0.112859667
31,NIST T1D,T1D 3,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.174815634,0.109141514,0.105367493,0.107254503
31,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.036605186,0.045253358,0.045900024,0.045576691
31,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.034477756,0.042412728,0.043086059,0.042749393
31,NIST T1D,T1D 3,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.035449202,0.043709842,0.044370997,0.044040419
31,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.988138275,1.317335671,1.158985266,1.238160469
31,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.99840848,1.324462977,1.165169052,1.244816015
31,NIST T1D,T1D 3,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,2.024173807,1.342343571,1.180682593,1.261513082
31,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.536168512,0.446922002,0.431875547,0.439398774
31,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.532304399,0.443500344,0.428601911,0.436051128
31,NIST T1D,T1D 3,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.525170411,0.437183225,0.422558072,0.429870649
31,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.187025421,0.117025516,0.113033344,0.11502943
31,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.188310686,0.117855427,0.113840291,0.115847859
31,NIST T1D,T1D 4,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.193351317,0.121110222,0.117005025,0.119057624
31,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.037080689,0.045888268,0.046528975,0.046208621
31,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.036663844,0.04533168,0.045977611,0.045654646
31,NIST T1D,T1D 4,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.036753731,0.045451701,0.046096506,0.045774103
31,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,2.044920709,1.356741484,1.193174494,1.274957989
31,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,2.0259217,1.343556572,1.181735016,1.262645794
31,NIST T1D,T1D 4,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,2.036672028,1.351017073,1.188207888,1.269612481
31,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.543301775,0.453238478,0.437918772,0.445578625
31,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.537134051,0.447776982,0.432693541,0.440235262
31,NIST T1D,T1D 4,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.54697481,0.456490936,0.441030528,0.448760732
31,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.169607843,0.105778782,0.102097808,0.103938295
31,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.183583503,0.11480303,0.110872354,0.112837692
31,NIST T1D,T1D 5,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.189984102,0.118935971,0.114890937,0.116913454
31,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.034158839,0.041986896,0.042664224,0.04232556
31,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.034594553,0.042568679,0.043240546,0.042904613
31,NIST T1D,T1D 5,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.034548754,0.042507528,0.043179968,0.042843748
31,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.938967082,1.2832119,1.129378837,1.206295368
31,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.935778264,1.280998927,1.127458821,1.204228874
31,NIST T1D,T1D 5,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.947505033,1.289137058,1.134519616,1.211828337
31,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.499907268,0.414812809,0.401155405,0.407984107
31,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.491093366,0.407008133,0.393688361,0.400348247
31,NIST T1D,T1D 5,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.502890014,0.417454019,0.403682356,0.410568188
31,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.178494125,0.111516758,0.107677014,0.109596886
31,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.181906615,0.113720243,0.109819528,0.111769886
31,NIST T1D,T1D 6,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.190635452,0.119356556,0.115299883,0.117328219
31,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.035982707,0.044422198,0.045076667,0.044749433
31,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.037097833,0.045911159,0.046551652,0.046231406
31,NIST T1D,T1D 6,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.036102266,0.044581839,0.045234809,0.044908324
31,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,2.038538511,1.352312373,1.189331714,1.270822044
31,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,2.022857972,1.341430409,1.179890316,1.260660363
31,NIST T1D,T1D 6,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,2.057142133,1.365222895,1.200533127,1.282878011
31,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.514968582,0.428149545,0.413915191,0.421032368
31,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.525660846,0.437617503,0.422973563,0.430295533
31,NIST T1D,T1D 6,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.517917809,0.430761074,0.416413745,0.423587409
31,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.117990373,0.072448776,0.069690046,0.071069411
31,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.128484681,0.079225074,0.076278843,0.077751958
31,NIST YAA,yA-A 1,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.118296618,0.072646521,0.06988232,0.071264421
31,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.017704749,0.020016739,0.020900293,0.020458516
31,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.017260558,0.019423638,0.020312759,0.019868198
31,NIST YAA,yA-A 1,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.019083507,0.021857711,0.022723985,0.022290848
31,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.364536062,0.884568877,0.783508616,0.834038747
31,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.327212539,0.858667139,0.761035778,0.809851459
31,NIST YAA,yA-A 1,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.345301957,0.871220814,0.771927584,0.821574199
31,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.309499994,0.246207901,0.23984438,0.24302614
31,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.310284965,0.24690299,0.240509398,0.243706194
31,NIST YAA,yA-A 1,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.320739032,0.256160026,0.249365973,0.252762999
31,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.11000912,0.067295187,0.064679057,0.065987122
31,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.108405604,0.066259778,0.063672298,0.064966038
31,NIST YAA,yA-A 2,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.113928004,0.069825656,0.067139508,0.068482582
31,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.01994479,0.023007731,0.023863209,0.02343547
31,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.017610962,0.019891511,0.02077624,0.020333875
31,NIST YAA,yA-A 2,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.019018097,0.021770373,0.022637466,0.02220392
31,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.329463091,0.860228975,0.762390857,0.811309916
31,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.34337109,0.869880833,0.770764991,0.820322912
31,NIST YAA,yA-A 2,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.324490337,0.856777989,0.759396715,0.808087352
31,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.309849215,0.246517135,0.240140236,0.243328685
31,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.310314049,0.246928744,0.240534038,0.243731391
31,NIST YAA,yA-A 2,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.307006141,0.243999604,0.237731614,0.240865609
31,NIST YAA,yA-A 3,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.114974353,0.070501296,0.067796453,0.069148875
31,NIST YAA,yA-A 3,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.118540757,0.072804165,0.070035602,0.071419883
31,NIST YAA,yA-A 3,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.113308928,0.069425912,0.066750825,0.068088368
31,NIST YAA,yA-A 3,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.017203377,0.019347287,0.020237124,0.019792206
31,NIST YAA,yA-A 3,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.018615464,0.021232762,0.022104902,0.021668832
31,NIST YAA,yA-A 3,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.01819788,0.020675187,0.02155256,0.021113874
31,NIST YAA,yA-A 3,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.321861415,0.854953572,0.757813817,0.806383695
31,NIST YAA,yA-A 3,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.340559224,0.867929458,0.769071941,0.818500699
31,NIST YAA,yA-A 3,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.353667936,0.877026627,0.776964817,0.826995722
31,NIST YAA,yA-A 3,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.315458612,0.251484235,0.244892458,0.248188346
31,NIST YAA,yA-A 3,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.316690364,0.252574946,0.245935984,0.249255465
31,NIST YAA,yA-A 3,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.314406306,0.250552422,0.244000955,0.247276689
31,NIST YAA,yA-A 4,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.120435473,0.074027605,0.071225189,0.072626397
31,NIST YAA,yA-A 4,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.120930793,0.07434744,0.071536174,0.072941807
31,NIST YAA,yA-A 4,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.117340686,0.072029265,0.069282144,0.070655704
31,NIST YAA,yA-A 4,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.017509228,0.019755672,0.020641676,0.020198674
31,NIST YAA,yA-A 4,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.01899913,0.021745048,0.022612379,0.022178713
31,NIST YAA,yA-A 4,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.017550742,0.019811103,0.020696587,0.020253845
31,NIST YAA,yA-A 4,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.343886992,0.870238858,0.77107562,0.820657239
31,NIST YAA,yA-A 4,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.365914697,0.885525621,0.784338705,0.834932163
31,NIST YAA,yA-A 4,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.361127707,0.882203551,0.781456414,0.831829982
31,NIST YAA,yA-A 4,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.319526003,0.255085894,0.248338308,0.251712101
31,NIST YAA,yA-A 4,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.317397447,0.253201066,0.246535018,0.249868042
31,NIST YAA,yA-A 4,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.310530259,0.247120197,0.240717209,0.243918703
31,NIST YAA,yA-A 5,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.126436782,0.077902721,0.07499308,0.0764479
31,NIST YAA,yA-A 5,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.127383167,0.078513813,0.075587263,0.077050538
31,NIST YAA,yA-A 5,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.11131019,0.068135303,0.065495928,0.066815616
31,NIST YAA,yA-A 5,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.019017391,0.021769432,0.022636533,0.022202983
31,NIST YAA,yA-A 5,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.019221291,0.022041687,0.022906233,0.02247396
31,NIST YAA,yA-A 5,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.016694188,0.018667397,0.019563617,0.019115507
31,NIST YAA,yA-A 5,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.400375852,0.909440937,0.805088084,0.857264511
31,NIST YAA,yA-A 5,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.434141799,0.932873793,0.825418873,0.879146333
31,NIST YAA,yA-A 5,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.405396599,0.912925229,0.808111122,0.860518176
31,NIST YAA,yA-A 5,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.33244932,0.266529441,0.259286805,0.262908123
31,NIST YAA,yA-A 5,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.332888162,0.266918034,0.259658588,0.263288311
31,NIST YAA,yA-A 5,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.334304856,0.268172511,0.260858796,0.264515653
31,NIST YAA,yA-A 6,Cer d18:1/16:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.125057078,0.07701183,0.07412684,0.075569335
31,NIST YAA,yA-A 6,Cer d18:1/16:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.121689712,0.074837482,0.072012657,0.073425069
31,NIST YAA,yA-A 6,Cer d18:1/16:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.122828932,0.07557309,0.07272791,0.0741505
31,NIST YAA,yA-A 6,Cer d18:1/18:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.018897769,0.021609707,0.022478308,0.022044008
31,NIST YAA,yA-A 6,Cer d18:1/18:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.018107203,0.020554111,0.021432621,0.020993366
31,NIST YAA,yA-A 6,Cer d18:1/18:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.01872362,0.021377176,0.02224796,0.021812568
31,NIST YAA,yA-A 6,Cer d18:1/24:0,µmol/L,1,Standard,Xevo TQ-S,QQQ,1.376282815,0.892720876,0.790581444,0.84165116
31,NIST YAA,yA-A 6,Cer d18:1/24:0,µmol/L,2,Standard,Xevo TQ-S,QQQ,1.387454849,0.900474033,0.79730823,0.848891131
31,NIST YAA,yA-A 6,Cer d18:1/24:0,µmol/L,3,Standard,Xevo TQ-S,QQQ,1.372057305,0.889788462,0.788037226,0.838912844
31,NIST YAA,yA-A 6,Cer d18:1/24:1,µmol/L,1,Standard,Xevo TQ-S,QQQ,0.316133207,0.252081586,0.245463967,0.248772777
31,NIST YAA,yA-A 6,Cer d18:1/24:1,µmol/L,2,Standard,Xevo TQ-S,QQQ,0.319352777,0.254932503,0.248191553,0.251562028
31,NIST YAA,yA-A 6,Cer d18:1/24:1,µmol/L,3,Standard,Xevo TQ-S,QQQ,0.313485753,0.249737276,0.243221073,0.246479174
32,NIST SRM,SRM 1,Cer d18:1/16:0,µmol/L,1,Standard,Xevo G2S,TOF,0.206730769,0.138408898,0.154776076,0.146592487
32,NIST SRM,SRM 1,Cer d18:1/16:0,µmol/L,2,Standard,Xevo G2S,TOF,0.221354167,0.148132545,0.165885524,0.157009034
32,NIST SRM,SRM 1,Cer d18:1/16:0,µmol/L,3,Standard,Xevo G2S,TOF,0.223958333,0.149864153,0.167863919,0.158864036
32,NIST SRM,SRM 1,Cer d18:1/18:0,µmol/L,1,Standard,Xevo G2S,TOF,0.076666667,0.092614978,0.083770803,0.08819289
32,NIST SRM,SRM 1,Cer d18:1/18:0,µmol/L,2,Standard,Xevo G2S,TOF,0.060204082,0.072542076,0.065707969,0.069125022
32,NIST SRM,SRM 1,Cer d18:1/18:0,µmol/L,3,Standard,Xevo G2S,TOF,0.080882353,0.097755183,0.088396276,0.093075729
32,NIST SRM,SRM 1,Cer d18:1/24:0,µmol/L,1,Standard,Xevo G2S,TOF,1.433823529,1.239345234,1.176116426,1.20773083
32,NIST SRM,SRM 1,Cer d18:1/24:0,µmol/L,2,Standard,Xevo G2S,TOF,1.527483124,1.320316763,1.252054852,1.286185808
32,NIST SRM,SRM 1,Cer d18:1/24:0,µmol/L,3,Standard,Xevo G2S,TOF,1.533739456,1.32572555,1.257127434,1.291426492
32,NIST SRM,SRM 1,Cer d18:1/24:1,µmol/L,1,Standard,Xevo G2S,TOF,0.736196319,0.641046415,0.649183618,0.645115017
32,NIST SRM,SRM 1,Cer d18:1/24:1,µmol/L,2,Standard,Xevo G2S,TOF,0.776363636,0.675787242,0.684397978,0.68009261
32,NIST SRM,SRM 1,Cer d18:1/24:1,µmol/L,3,Standard,Xevo G2S,TOF,0.759016393,0.660783563,0.669189791,0.664986677
32,NIST SRM,SRM 2,Cer d18:1/16:0,µmol/L,1,Standard,Xevo G2S,TOF,0.2125,0.142245077,0.159158982,0.150702029
32,NIST SRM,SRM 2,Cer d18:1/16:0,µmol/L,2,Standard,Xevo G2S,TOF,0.185483871,0.124281038,0.13863473,0.131457884
32,NIST SRM,SRM 2,Cer d18:1/16:0,µmol/L,3,Standard,Xevo G2S,TOF,0.165697674,0.111124452,0.123603085,0.117363769
32,NIST SRM,SRM 2,Cer d18:1/18:0,µmol/L,1,Standard,Xevo G2S,TOF,0.05,0.060100195,0.054511997,0.057306096
32,NIST SRM,SRM 2,Cer d18:1/18:0,µmol/L,2,Standard,Xevo G2S,TOF,0.042105263,0.050474107,0.045849851,0.048161979
